Export Time, Export Time Seconds, Last Cycle Count
2022-Mar-18-14:17:43,1647631063,21051

IntID,WARNID,Warn Text,Source,Type,Class,Subclass,Annotation,Reboot Count,Reinit Count,Retry Count,Clear Count,Set,Cleared,Elapsed,Response Time,Temperature,E10 Mode,OpMode,Station Mode,Tester Mode,Air P Low,Part Count,Cycle Count,User ID,Handler ID,Site ID
696,4324,WARNING4324-Right_TS_1C  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,10:35:33 16-Feb-2022,10:35:39 16-Feb-2022,00:00:06,1083,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
697,4332,WARNING4332-Right_TS_1D  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,10:35:34 16-Feb-2022,10:35:37 16-Feb-2022,00:00:03,1082,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
698,4335,WARNING4335-Right_TS_4D  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,10:35:34 16-Feb-2022,10:35:35 16-Feb-2022,00:00:01,1082,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
699,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,Assist,Other,0,0,0,0,1,10:35:38 16-Feb-2022,10:56:36 16-Feb-2022,00:20:58,1078,-45.0,Unknown,Running,1,1,0,0,13588,5,MTX-04,FSAUS
700,4394,WARNING4394-Detected Invalid RTD read for Right_TS_1A  for 60 s. Closing Main LN2 valve.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,10:36:42 16-Feb-2022,10:54:01 16-Feb-2022,00:17:19,1014,-45.0,Unknown,Running,1,1,0,0,13588,5,MTX-04,FSAUS
701,4325,WARNING4325-Right_TS_2C  potential temp. climb runaway condition detected.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,10:46:06 16-Feb-2022,10:53:49 16-Feb-2022,00:07:43,450,-45.0,Unknown,Running,1,1,0,0,13588,5,MTX-04,FSAUS
702,4323,WARNING4323-Left_TS_4C  potential temp. climb runaway condition detected.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,10:46:41 16-Feb-2022,10:53:40 16-Feb-2022,00:06:59,415,-45.0,Unknown,Running,1,1,0,0,13588,5,MTX-04,FSAUS
703,4308,WARNING4308-Right_TS_1A  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:04:21 16-Feb-2022,11:04:42 16-Feb-2022,00:00:21,355,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
704,4309,WARNING4309-Right_TS_2A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:04:24 16-Feb-2022,11:04:41 16-Feb-2022,00:00:17,352,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
705,4311,WARNING4311-Right_TS_4A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:04:31 16-Feb-2022,11:04:38 16-Feb-2022,00:00:07,345,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
706,4316,WARNING4316-Right_TS_1B  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:04:32 16-Feb-2022,11:04:41 16-Feb-2022,00:00:09,344,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
707,4317,WARNING4317-Right_TS_2B  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:04:33 16-Feb-2022,11:04:40 16-Feb-2022,00:00:07,343,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
708,4324,WARNING4324-Right_TS_1C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:04:36 16-Feb-2022,11:04:40 16-Feb-2022,00:00:04,340,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
709,4325,WARNING4325-Right_TS_2C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:04:37 16-Feb-2022,11:04:42 16-Feb-2022,00:00:05,339,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
710,4332,WARNING4332-Right_TS_1D  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:04:38 16-Feb-2022,11:04:38 16-Feb-2022,00:00:00,338,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
711,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,11:04:39 16-Feb-2022,11:04:43 16-Feb-2022,00:00:04,337,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
712,4321,WARNING4321-Left_TS_2C  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:04 16-Feb-2022,11:08:10 16-Feb-2022,00:00:06,132,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
713,4329,WARNING4329-Left_TS_2D  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:05 16-Feb-2022,11:08:11 16-Feb-2022,00:00:06,131,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
714,4323,WARNING4323-Left_TS_4C  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:06 16-Feb-2022,11:08:09 16-Feb-2022,00:00:03,130,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
715,4305,WARNING4305-Left_TS_2A  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:08 16-Feb-2022,11:08:13 16-Feb-2022,00:00:05,128,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
716,4313,WARNING4313-Left_TS_2B  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:09 16-Feb-2022,11:08:15 16-Feb-2022,00:00:06,127,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
717,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,11:08:12 16-Feb-2022,11:12:39 16-Feb-2022,00:04:27,124,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
718,4332,WARNING4332-Right_TS_1D  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:41 16-Feb-2022,11:08:54 16-Feb-2022,00:00:13,95,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
719,4308,WARNING4308-Right_TS_1A  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:46 16-Feb-2022,11:08:54 16-Feb-2022,00:00:08,90,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
720,4311,WARNING4311-Right_TS_4A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:47 16-Feb-2022,11:08:52 16-Feb-2022,00:00:05,89,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
721,4319,WARNING4319-Right_TS_4B  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:48 16-Feb-2022,11:08:52 16-Feb-2022,00:00:04,88,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
722,4309,WARNING4309-Right_TS_2A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:49 16-Feb-2022,11:08:55 16-Feb-2022,00:00:06,87,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
723,4316,WARNING4316-Right_TS_1B  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:49 16-Feb-2022,11:08:56 16-Feb-2022,00:00:07,87,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
724,4324,WARNING4324-Right_TS_1C  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:08:51 16-Feb-2022,11:08:56 16-Feb-2022,00:00:05,85,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
725,4425,WARNING4425-Zone Right_TS_2C is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:19:26 16-Feb-2022,11:21:50 16-Feb-2022,00:02:24,108,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
726,4311,WARNING4311-Right_TS_4A  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:24:16 16-Feb-2022,11:24:17 16-Feb-2022,00:00:01,2083,-45.0,Unknown,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
727,4311,WARNING4311-Right_TS_4A  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:31:55 16-Feb-2022,11:31:55 16-Feb-2022,00:00:00,1624,-45.0,Productive,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
728,4421,WARNING4421-Zone Left_TS_2C is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:43:40 16-Feb-2022,11:44:14 16-Feb-2022,00:00:34,919,-45.0,Productive,Running,1,1,0,0,13588,NA,MTX-04,FSAUS
729,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,11:58:28 16-Feb-2022,11:59:03 16-Feb-2022,00:00:35,31,-45.0,Productive,Running,1,1,0,0,13588,5,MTX-04,FSAUS
730,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,13:27:52 16-Feb-2022,13:28:12 16-Feb-2022,00:00:20,1189,25.0,Productive,Running,1,1,0,0,13623,5,MTX-04,FSAUS
731,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,13:47:41 16-Feb-2022,13:48:01 16-Feb-2022,00:00:20,119,25.0,Productive,Running,1,1,0,0,13656,5,MTX-04,FSAUS
732,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,3,0,13:49:40 16-Feb-2022,13:52:42 16-Feb-2022,00:03:02,114,25.0,Productive,Running,1,1,0,0,13656,5,MTX-04,FSAUS
733,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,13:50:16 16-Feb-2022,13:50:32 16-Feb-2022,00:00:16,78,25.0,Productive,Running,1,1,0,0,13656,NA,MTX-04,FSAUS
734,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,15:09:50 16-Feb-2022,15:10:15 16-Feb-2022,00:00:25,6990,25.0,Productive,Running,1,1,0,0,13865,NA,MTX-04,FSAUS
735,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,15:40:46 16-Feb-2022,15:41:43 16-Feb-2022,00:00:57,5134,25.0,Productive,Running,1,1,0,0,13865,NA,MTX-04,FSAUS
736,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,17:06:20 16-Feb-2022,17:06:25 16-Feb-2022,00:00:05,13056,25.0,Productive,Running,1,1,0,0,13865,NA,MTX-04,FSAUS
737,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,20:43:56 16-Feb-2022,20:44:03 16-Feb-2022,00:00:07,1249,25.0,Productive,Running,1,1,0,0,13865,NA,MTX-04,FSAUS
738,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:04:45 16-Feb-2022,21:04:49 16-Feb-2022,00:00:04,529,25.0,Productive,Running,1,1,0,0,13865,5,MTX-04,FSAUS
739,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,1,0,21:13:33 16-Feb-2022,21:15:12 16-Feb-2022,00:01:39,190,25.0,Productive,Running,1,1,0,0,13967,5,MTX-04,FSAUS
740,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,1,0,21:16:43 16-Feb-2022,21:18:08 16-Feb-2022,00:01:25,2123,25.0,Productive,Running,1,1,0,0,13967,5,MTX-04,FSAUS
741,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:52:06 16-Feb-2022,22:01:02 16-Feb-2022,00:08:56,4834,25.0,Productive,Running,1,1,0,0,14319,5,MTX-04,FSAUS
742,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:12:40 16-Feb-2022,23:12:55 16-Feb-2022,00:00:15,128,25.0,Productive,Running,1,1,0,0,14326,5,MTX-04,FSAUS
743,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,23:14:48 16-Feb-2022,23:14:58 16-Feb-2022,00:00:10,3363,25.0,Productive,Running,1,1,0,0,14326,NA,MTX-04,FSAUS
744,6451,WARNING6451-Partial Input Tray Detected at Input TPS1; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,00:10:51 17-Feb-2022,00:13:24 17-Feb-2022,00:02:33,1475,150.0,Productive,Running,1,1,0,0,14333,5,MTX-04,FSAUS
745,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,00:35:26 17-Feb-2022,00:35:31 17-Feb-2022,00:00:05,13,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
746,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,00:35:26 17-Feb-2022,00:35:37 17-Feb-2022,00:00:11,13,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
747,4308,WARNING4308-Right_TS_1A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:28:45 17-Feb-2022,01:28:48 17-Feb-2022,00:00:03,2025,-45.0,Productive,Initializing,1,1,0,0,14340,NA,MTX-04,FSAUS
748,4309,WARNING4309-Right_TS_2A  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:28:46 17-Feb-2022,01:28:49 17-Feb-2022,00:00:03,2024,-45.0,Productive,Initializing,1,1,0,0,14340,NA,MTX-04,FSAUS
749,4316,WARNING4316-Right_TS_1B  experiencing invalid RTD data read.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:28:47 17-Feb-2022,01:28:50 17-Feb-2022,00:00:03,2023,-45.0,Productive,Initializing,1,1,0,0,14340,NA,MTX-04,FSAUS
750,4316,WARNING4316-Right_TS_1B  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:02:30 17-Feb-2022,02:02:35 17-Feb-2022,00:00:05,3628,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
751,4324,WARNING4324-Right_TS_1C  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:02:31 17-Feb-2022,02:02:35 17-Feb-2022,00:00:04,3627,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
752,4332,WARNING4332-Right_TS_1D  has received a board failure notification.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:02:31 17-Feb-2022,02:02:38 17-Feb-2022,00:00:07,3627,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
753,4308,WARNING4308-Right_TS_1A  has received a board failure notification.,SC1_Handler:TCS,0,Assist,Other,0,0,0,6,0,02:02:32 17-Feb-2022,03:51:00 17-Feb-2022,01:48:28,3626,-45.0,Productive,Running,1,1,0,0,14340,5,MTX-04,FSAUS
754,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,Assist,Other,0,0,0,0,2,02:02:34 17-Feb-2022,03:51:03 17-Feb-2022,01:48:29,3624,-45.0,Productive,Running,1,1,0,0,14340,5,MTX-04,FSAUS
755,4394,WARNING4394-Detected Invalid RTD read for Right_TS_1A  for 60 s. Closing Main LN2 valve.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,02:03:42 17-Feb-2022,03:03:23 17-Feb-2022,00:59:41,3556,-45.0,Productive,Running,1,1,0,0,14340,5,MTX-04,FSAUS
756,4325,WARNING4325-Right_TS_2C  potential temp. climb runaway condition detected.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,02:13:02 17-Feb-2022,03:03:15 17-Feb-2022,00:50:13,2996,-45.0,Productive,Running,1,1,0,0,14340,5,MTX-04,FSAUS
757,4323,WARNING4323-Left_TS_4C  potential temp. climb runaway condition detected.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,02:13:50 17-Feb-2022,03:03:04 17-Feb-2022,00:49:14,2948,-45.0,Productive,Running,1,1,0,0,14340,5,MTX-04,FSAUS
758,4448,WARNING4448-Zone Input_Chamber is out of guardband at an unexpected time.  Possible control problem.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:34:08 17-Feb-2022,03:02:16 17-Feb-2022,00:28:08,1730,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
759,4484,WARNING4484-Zone Contactor is out of guardband at an unexpected time.  Possible control problem.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:34:17 17-Feb-2022,03:02:18 17-Feb-2022,00:28:01,1721,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
760,4449,WARNING4449-Zone Transfer_Chamber is out of guardband at an unexpected time.  Possible control problem.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:34:38 17-Feb-2022,03:02:16 17-Feb-2022,00:27:38,1700,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
761,4450,WARNING4450-Zone Left_Input_Shuttle is out of guardband at an unexpected time.  Possible control problem.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:36:37 17-Feb-2022,03:02:17 17-Feb-2022,00:25:40,1581,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
762,4451,WARNING4451-Zone Right_Input_Shuttle is out of guardband at an unexpected time.  Possible control problem.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:37:17 17-Feb-2022,03:02:17 17-Feb-2022,00:25:00,1541,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
763,4302,WARNING4302-Left_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,03:02:20 17-Feb-2022,03:02:22 17-Feb-2022,00:00:02,38,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
764,4303,WARNING4303-Right_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,03:02:21 17-Feb-2022,03:02:22 17-Feb-2022,00:00:01,37,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
765,4336,WARNING4336-Contactor  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,03:02:49 17-Feb-2022,03:02:51 17-Feb-2022,00:00:02,9,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
766,4300,WARNING4300-Input_Chamber  has received no response on comm line.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,03:02:58 17-Feb-2022,04:47:24 17-Feb-2022,01:44:26,13,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
767,4394,WARNING4394-Detected Invalid RTD read for Right_TS_1A  for 60 s. Closing Main LN2 valve.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,03:05:04 17-Feb-2022,03:19:26 17-Feb-2022,00:14:22,10,-45.0,Productive,Running,1,1,0,0,14340,5,MTX-04,FSAUS
768,4303,WARNING4303-Right_Input_Shuttle  has received no response on comm line.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,03:05:14 17-Feb-2022,04:47:24 17-Feb-2022,01:42:10,872,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
769,4394,WARNING4394-Detected Invalid RTD read for Right_TS_1A  for 60 s. Closing Main LN2 valve.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,03:21:15 17-Feb-2022,03:48:58 17-Feb-2022,00:27:43,1660,-45.0,Productive,Running,1,1,0,0,14340,5,MTX-04,FSAUS
770,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,03:22:53 17-Feb-2022,03:23:24 17-Feb-2022,00:00:31,1562,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
771,4401,WARNING4401-Zone Transfer_Chamber is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,03:38:56 17-Feb-2022,03:58:00 17-Feb-2022,00:19:04,599,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
772,4400,WARNING4400-Zone Input_Chamber is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,03:43:36 17-Feb-2022,03:59:19 17-Feb-2022,00:15:43,319,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
773,4394,WARNING4394-Detected Invalid RTD read for Right_TS_1A  for 60 s. Closing Main LN2 valve.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,03:50:09 17-Feb-2022,03:50:14 17-Feb-2022,00:00:05,15,-45.0,Productive,Running,1,1,0,0,14340,5,MTX-04,FSAUS
774,4403,WARNING4403-Zone Right_Input_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,03:57:06 17-Feb-2022,04:12:33 17-Feb-2022,00:15:27,1500,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
775,4414,WARNING4414-Zone Left_TS_3B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:03:47 17-Feb-2022,04:12:40 17-Feb-2022,00:08:53,1099,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
776,4410,WARNING4410-Zone Right_TS_3A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:04:37 17-Feb-2022,04:05:58 17-Feb-2022,00:01:21,1049,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
777,4418,WARNING4418-Zone Right_TS_3B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:04:39 17-Feb-2022,04:06:19 17-Feb-2022,00:01:40,1047,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
778,4404,WARNING4404-Zone Left_TS_1A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:05:23 17-Feb-2022,04:12:12 17-Feb-2022,00:06:49,1003,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
779,4420,WARNING4420-Zone Left_TS_1C is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:05:27 17-Feb-2022,04:12:32 17-Feb-2022,00:07:05,999,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
780,4415,WARNING4415-Zone Left_TS_4B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:05:35 17-Feb-2022,04:12:39 17-Feb-2022,00:07:04,991,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
781,4430,WARNING4430-Zone Left_TS_3D is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:05:46 17-Feb-2022,04:13:46 17-Feb-2022,00:08:00,980,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
782,4413,WARNING4413-Zone Left_TS_2B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:05:48 17-Feb-2022,04:12:29 17-Feb-2022,00:06:41,978,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
783,4434,WARNING4434-Zone Right_TS_3D is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:05:58 17-Feb-2022,04:11:28 17-Feb-2022,00:05:30,968,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
784,4411,WARNING4411-Zone Right_TS_4A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:06:20 17-Feb-2022,04:15:37 17-Feb-2022,00:09:17,946,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
785,4406,WARNING4406-Zone Left_TS_3A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:06:21 17-Feb-2022,04:13:02 17-Feb-2022,00:06:41,945,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
786,4412,WARNING4412-Zone Left_TS_1B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,04:06:55 17-Feb-2022,04:12:44 17-Feb-2022,00:05:49,911,-45.0,Productive,Running,1,1,0,0,14340,NA,MTX-04,FSAUS
