Export Time, Export Time Seconds, Last Cycle Count
2022-Mar-18-14:17:19,1647631039,13613

IntID,WARNID,Warn Text,Source,Type,Class,Subclass,Annotation,Reboot Count,Reinit Count,Retry Count,Clear Count,Set,Cleared,Elapsed,Response Time,Temperature,E10 Mode,OpMode,Station Mode,Tester Mode,Air P Low,Part Count,Cycle Count,User ID,Handler ID,Site ID
446,4407,WARNING4407-Zone Left_TS_4A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:47 10-Feb-2022,11:53:27 10-Feb-2022,00:02:40,198,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
447,4408,WARNING4408-Zone Right_TS_1A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:47 10-Feb-2022,11:53:27 10-Feb-2022,00:02:40,198,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
448,4409,WARNING4409-Zone Right_TS_2A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:47 10-Feb-2022,11:53:27 10-Feb-2022,00:02:40,198,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
449,4410,WARNING4410-Zone Right_TS_3A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:47 10-Feb-2022,11:53:27 10-Feb-2022,00:02:40,198,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
450,4411,WARNING4411-Zone Right_TS_4A is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:47 10-Feb-2022,11:53:27 10-Feb-2022,00:02:40,198,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
451,4412,WARNING4412-Zone Left_TS_1B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:47 10-Feb-2022,11:53:27 10-Feb-2022,00:02:40,198,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
452,4414,WARNING4414-Zone Left_TS_3B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:48 10-Feb-2022,11:53:27 10-Feb-2022,00:02:39,197,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
453,4415,WARNING4415-Zone Left_TS_4B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:48 10-Feb-2022,11:53:27 10-Feb-2022,00:02:39,197,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
454,4416,WARNING4416-Zone Right_TS_1B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:48 10-Feb-2022,11:53:27 10-Feb-2022,00:02:39,197,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
455,4417,WARNING4417-Zone Right_TS_2B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:48 10-Feb-2022,11:53:27 10-Feb-2022,00:02:39,197,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
456,4418,WARNING4418-Zone Right_TS_3B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:48 10-Feb-2022,11:53:26 10-Feb-2022,00:02:38,197,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
457,4419,WARNING4419-Zone Right_TS_4B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:48 10-Feb-2022,11:53:26 10-Feb-2022,00:02:38,197,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
458,4436,WARNING4436-Zone Contactor is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,11:50:48 10-Feb-2022,11:51:10 10-Feb-2022,00:00:22,197,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
459,4397,WARNING4397-Non Responsive Zones Detected Right_TS_4A. Closing Main LN2 valve.,SC1_Handler:TCS,0,Assist,Other,0,0,0,1,0,11:54:34 10-Feb-2022,15:22:24 10-Feb-2022,03:27:50,9037,25.0,Unknown,Initializing,1,1,0,0,0,5,MTX-A05,NXP-AUS
460,4413,WARNING4413-Zone Left_TS_2B is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,15:23:49 10-Feb-2022,15:48:20 10-Feb-2022,00:24:31,1456,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
461,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,15:26:34 10-Feb-2022,15:56:09 10-Feb-2022,00:29:35,1291,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
462,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,15:26:34 10-Feb-2022,15:56:09 10-Feb-2022,00:29:35,1291,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
463,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,15:26:34 10-Feb-2022,15:56:09 10-Feb-2022,00:29:35,1291,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
464,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,15:48:23 10-Feb-2022,22:34:02 10-Feb-2022,06:45:39,100,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
465,10001,WARNING10001-Left TPS Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,0,Reboot,0,1,0,0,0,16:12:44 10-Feb-2022,22:34:02 10-Feb-2022,06:21:18,23049,25.0,Unknown,Diagnostic,1,1,0,0,0,NA,MTX-A05,NXP-AUS
466,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,16:12:46 10-Feb-2022,22:34:02 10-Feb-2022,06:21:16,23047,25.0,Unknown,Diagnostic,1,1,0,0,0,NA,MTX-A05,NXP-AUS
467,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,16:12:47 10-Feb-2022,22:34:02 10-Feb-2022,06:21:15,23046,25.0,Unknown,Diagnostic,1,1,0,0,0,NA,MTX-A05,NXP-AUS
468,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,16:12:47 10-Feb-2022,22:34:02 10-Feb-2022,06:21:15,23046,25.0,Unknown,Diagnostic,1,1,0,0,0,NA,MTX-A05,NXP-AUS
469,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,16:12:47 10-Feb-2022,22:34:02 10-Feb-2022,06:21:15,23046,25.0,Unknown,Diagnostic,1,1,0,0,0,NA,MTX-A05,NXP-AUS
470,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,22:34:32 10-Feb-2022,00:30:04 11-Feb-2022,01:55:32,141,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
471,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:35:46 10-Feb-2022,22:50:29 10-Feb-2022,00:14:43,67,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
472,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:35:47 10-Feb-2022,22:50:29 10-Feb-2022,00:14:42,66,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
473,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:35:47 10-Feb-2022,22:50:29 10-Feb-2022,00:14:42,66,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
474,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,00:25:01 11-Feb-2022,00:25:14 11-Feb-2022,00:00:13,1176,25.0,Unknown,Diagnostic,1,1,0,0,0,NA,MTX-A05,NXP-AUS
475,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,00:25:01 11-Feb-2022,00:25:14 11-Feb-2022,00:00:13,1176,25.0,Unknown,Diagnostic,1,1,0,0,0,NA,MTX-A05,NXP-AUS
476,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,00:25:02 11-Feb-2022,00:25:14 11-Feb-2022,00:00:12,1175,25.0,Unknown,Diagnostic,1,1,0,0,0,NA,MTX-A05,NXP-AUS
477,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,00:34:37 11-Feb-2022,00:41:50 11-Feb-2022,00:07:13,600,25.0,Unknown,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
478,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,00:34:37 11-Feb-2022,00:41:50 11-Feb-2022,00:07:13,600,25.0,Unknown,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
479,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,00:34:38 11-Feb-2022,00:41:50 11-Feb-2022,00:07:12,599,25.0,Unknown,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
480,10041,WARNING10041-There is a problem with Soft Start ByPass Contactor.Please verify.,SC1_Handler,0,0,Other,0,0,0,0,0,00:41:51 11-Feb-2022,00:42:06 11-Feb-2022,00:00:15,166,25.0,Unknown,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
481,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,00:44:37 11-Feb-2022,00:45:11 11-Feb-2022,00:00:34,28,25.0,Unknown,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
482,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,00:44:47 11-Feb-2022,00:45:02 11-Feb-2022,00:00:15,18,25.0,Unknown,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
483,4342,WARNING4342-Upper_Chamber_Cold_Gas  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,00:47:28 11-Feb-2022,00:47:30 11-Feb-2022,00:00:02,1986,25.0,Unknown,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
484,4397,WARNING4397-Non Responsive Zones Detected Left_TS_1A Right_TS_1A. Closing Main LN2 valve.,SC1_Handler:TCS,0,Assist,Other,0,0,0,2,0,00:49:00 11-Feb-2022,01:23:31 11-Feb-2022,00:34:31,1894,25.0,Unknown,Running,1,1,0,0,0,5,MTX-A05,NXP-AUS
485,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:20:34 11-Feb-2022,01:21:28 11-Feb-2022,00:00:54,129,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
486,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:20:34 11-Feb-2022,01:21:28 11-Feb-2022,00:00:54,129,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
487,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:20:34 11-Feb-2022,01:21:28 11-Feb-2022,00:00:54,129,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
488,4397,WARNING4397-Non Responsive Zones Detected Left_TS_3A Right_TS_3A Left_TS_1B. Closing Main LN2 valve.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:28:06 11-Feb-2022,02:13:43 11-Feb-2022,00:45:37,323,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
489,10001,WARNING10001-Left TPS Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,0,Reboot,0,1,0,0,0,01:32:44 11-Feb-2022,02:13:43 11-Feb-2022,00:40:59,45,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
490,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,01:32:48 11-Feb-2022,02:13:43 11-Feb-2022,00:40:55,41,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
491,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,01:32:48 11-Feb-2022,02:13:43 11-Feb-2022,00:40:55,41,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
492,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,01:32:48 11-Feb-2022,02:13:43 11-Feb-2022,00:40:55,41,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
493,4392,WARNING4392-Chamber Gear Box is sensing low air Flow.  Shutting down Heaters.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:32:50 11-Feb-2022,02:13:43 11-Feb-2022,00:40:53,39,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
494,4340,WARNING4340-Chamber_Cover  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:32:52 11-Feb-2022,02:13:43 11-Feb-2022,00:40:51,37,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
495,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,01:32:54 11-Feb-2022,02:13:43 11-Feb-2022,00:40:49,35,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
496,4302,WARNING4302-Left_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:33:12 11-Feb-2022,02:13:43 11-Feb-2022,00:40:31,17,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
497,4303,WARNING4303-Right_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:33:29 11-Feb-2022,02:13:43 11-Feb-2022,00:40:14,2586,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
498,4343,WARNING4343-Lower_Chamber_Cold_Gas  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:34:07 11-Feb-2022,02:13:43 11-Feb-2022,00:39:36,2548,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
499,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,01:34:37 11-Feb-2022,02:13:43 11-Feb-2022,00:39:06,2518,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
500,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:34:40 11-Feb-2022,02:13:43 11-Feb-2022,00:39:03,2515,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
501,4346,WARNING4346-Left_Ts_Cold_Gas  has received no response on comm line.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:35:59 11-Feb-2022,02:13:43 11-Feb-2022,00:37:44,2436,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
502,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,02:14:13 11-Feb-2022,02:20:29 11-Feb-2022,00:06:16,142,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
503,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:15:25 11-Feb-2022,02:18:40 11-Feb-2022,00:03:15,70,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
504,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:15:28 11-Feb-2022,02:18:40 11-Feb-2022,00:03:12,67,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
505,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:15:29 11-Feb-2022,02:18:40 11-Feb-2022,00:03:11,66,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
506,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,02:19:58 11-Feb-2022,02:20:35 11-Feb-2022,00:00:37,114,25.0,Productive,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
507,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,02:26:19 11-Feb-2022,05:12:47 11-Feb-2022,02:46:28,10159,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
508,10001,WARNING10001-Left TPS Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,0,Reboot,0,1,0,0,0,02:27:52 11-Feb-2022,05:12:47 11-Feb-2022,02:44:55,10066,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
509,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,02:27:56 11-Feb-2022,05:12:47 11-Feb-2022,02:44:51,10062,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
510,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,02:27:56 11-Feb-2022,05:12:47 11-Feb-2022,02:44:51,10062,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
511,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,02:27:57 11-Feb-2022,05:12:47 11-Feb-2022,02:44:50,10061,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
512,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,02:27:57 11-Feb-2022,05:12:47 11-Feb-2022,02:44:50,10061,25.0,Unknown,Running,1,1,0,0,0,NA,MTX-A05,NXP-AUS
513,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,05:13:16 11-Feb-2022,05:16:38 11-Feb-2022,00:03:22,142,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
514,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,05:13:58 11-Feb-2022,05:27:04 11-Feb-2022,00:13:06,100,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
515,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,05:14:29 11-Feb-2022,05:16:02 11-Feb-2022,00:01:33,69,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
516,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,05:14:29 11-Feb-2022,05:16:02 11-Feb-2022,00:01:33,69,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
517,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,05:14:32 11-Feb-2022,05:16:02 11-Feb-2022,00:01:30,66,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
518,10001,WARNING10001-Left TPS Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,0,Reboot,0,1,0,0,0,05:20:17 11-Feb-2022,05:27:04 11-Feb-2022,00:06:47,579,25.0,Productive,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
519,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,05:20:21 11-Feb-2022,05:27:04 11-Feb-2022,00:06:43,575,25.0,Productive,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
520,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,05:20:21 11-Feb-2022,05:27:04 11-Feb-2022,00:06:43,575,25.0,Productive,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
521,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,05:20:21 11-Feb-2022,05:27:04 11-Feb-2022,00:06:43,575,25.0,Productive,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
522,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,05:27:34 11-Feb-2022,06:37:03 11-Feb-2022,01:09:29,142,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
523,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,05:28:18 11-Feb-2022,06:37:03 11-Feb-2022,01:08:45,98,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
524,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,05:28:49 11-Feb-2022,06:37:03 11-Feb-2022,01:08:14,67,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
525,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,05:28:49 11-Feb-2022,06:37:03 11-Feb-2022,01:08:14,67,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
526,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,05:28:49 11-Feb-2022,06:37:03 11-Feb-2022,01:08:14,67,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
527,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,06:37:32 11-Feb-2022,06:41:08 11-Feb-2022,00:03:36,142,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
528,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,Assist,Reboot,0,1,0,1,0,06:38:13 11-Feb-2022,07:01:49 11-Feb-2022,00:23:36,101,25.0,Productive,Uninit,1,1,0,0,0,5,MTX-A05,NXP-AUS
529,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:38:45 11-Feb-2022,06:40:23 11-Feb-2022,00:01:38,69,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
530,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:38:47 11-Feb-2022,06:40:23 11-Feb-2022,00:01:36,67,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
531,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,06:38:47 11-Feb-2022,06:40:24 11-Feb-2022,00:01:37,67,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
532,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,06:40:43 11-Feb-2022,06:42:49 11-Feb-2022,00:02:06,35,25.0,Productive,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
533,4337,WARNING4337-Left_Desoak_Shuttle  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,06:41:08 11-Feb-2022,06:41:10 11-Feb-2022,00:00:02,10,25.0,Productive,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
534,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,07:02:19 11-Feb-2022,07:05:15 11-Feb-2022,00:02:56,141,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
535,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Other,0,0,0,0,0,07:03:00 11-Feb-2022,07:05:15 11-Feb-2022,00:02:15,100,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
536,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,07:03:34 11-Feb-2022,07:05:42 11-Feb-2022,00:02:08,66,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
537,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,07:03:34 11-Feb-2022,07:39:01 11-Feb-2022,00:35:27,66,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
538,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,07:03:34 11-Feb-2022,07:05:42 11-Feb-2022,00:02:08,66,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
539,10001,WARNING10001-Left TPS Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,0,Reboot,0,1,0,0,0,07:05:47 11-Feb-2022,07:39:01 11-Feb-2022,00:33:14,2166,25.0,Standby,Initializing,1,1,0,0,0,NA,MTX-A05,NXP-AUS
540,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,07:39:31 11-Feb-2022,07:43:26 11-Feb-2022,00:03:55,142,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
541,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,07:40:44 11-Feb-2022,07:42:49 11-Feb-2022,00:02:05,69,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
542,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,07:40:46 11-Feb-2022,07:42:50 11-Feb-2022,00:02:04,67,25.0,Productive,Uninit,1,1,0,0,0,NA,MTX-A05,NXP-AUS
